"family","language","dialect","source","primarySource","poa1","poa2","vot.category","vot","voiceContrast","notes"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"dorsal","lead",-64,"yes","NA"
"Japanese","Japanese",NA,"JohnsonWilson2002","Homma1981",NA,"labial","long.lag",27,"yes","NA"
"Japanese","Japanese",NA,"JohnsonWilson2002","Homma1981",NA,"coronal","long.lag",32,"yes","NA"
"Japanese","Japanese",NA,"JohnsonWilson2002","Homma1981",NA,"dorsal","long.lag",53,"yes","NA"
"Japanese","Japanese",NA,"RineyEtAl2007",NA,"dorsal","dorsal","long.lag",56.7,"yes","NA"
"Japanese","Japanese",NA,"RineyEtAl2007",NA,"bilabial","labial","long.lag",30,"yes","NA"
"Japanese","Japanese",NA,"RineyEtAl2007",NA,"coronal","coronal","long.lag",28.5,"yes","NA"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"coronal","long.lag",27,"yes","NA"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"labial","long.lag",44,"yes","NA"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"dorsal","long.lag",68,"yes","NA"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,NA,"labial","long.lag",36,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,NA,"coronal","long.lag",51,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,"labialized.velar","dorsal","long.lag",75,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,NA,"dorsal","long.lag",67,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,"uvular.labialized","dorsal","long.lag",73,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,NA,"labial","lead",-38,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,NA,"coronal","lead",-18,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,"palatalized.velar","dorsal","lead",-34,"yes","word.initial"
"Northwest Caucasian","Kabardian","Turkish","GordonApplebaum2006",NA,"labialized.velar","dorsal","lead",-16,"yes","word.initial"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",74,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",80,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",70,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",68,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",65,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",86,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",80,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",130,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",86,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",69,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",143,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",90,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",84,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",66,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",70,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",75,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",73,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","long.lag",55,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","long.lag",119,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",92,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",68,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","long.lag",98,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",65,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","long.lag",59,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",10,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",12,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",15,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",18,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",15,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","short.lag",14,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",15,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",16,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",33,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",29,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",30,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",33,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",29,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","velar","dorsal","short.lag",24,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",30,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",43,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",25,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",19,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",11,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",14,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",37,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",30,"yes","Female3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","short.lag",15,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","palatal","dorsal","short.lag",40,"yes","Male1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","lead",-40,"yes","Female2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","lead",-53,"yes","Female1"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","lead",-58,"yes","Male3"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","dental","coronal","lead",-29,"yes","Male2"
"Sino-Tibetan","Karen (Sgaw)",NA,"Rattanaporn2012","Rattanaporn2012","bilabial","labial","lead",-86,"yes","Female1"
